frame_id,1's score,pos_x,pos_y,up_x,up_y
56,6.301158739928518e-28,9.399999995704828,10.500000001149195,-1.2332124351979387e-08,-3.5681146308509874e-10
57,6.3011587399576395e-28,9.39999999571496,10.500000001146871,-1.233212434911091e-08,-3.5681146301310756e-10
58,2.5323885006855547e-45,9.399999995735227,10.500000001142142,-1.233212434740922e-08,-3.5681146296026726e-10
59,6.301158740045662e-28,9.39999999574536,10.500000001139814,-1.2332124337866971e-08,-3.568114627108359e-10
60,2.532388500658066e-45,9.399999995755483,10.500000001137334,-1.2332124337859983e-08,-3.568114627106043e-10
61,2.532388500630972e-45,9.399999995765615,10.500000001134996,-1.2332124332249025e-08,-3.568114625641867e-10
62,6.301158740105182e-28,9.399999995765615,10.500000001134996,-1.2332124329909943e-08,-3.568114625163095e-10
63,6.301158740134263e-28,9.39999999577575,10.500000001132678,-1.2332124328225618e-08,-3.568114624640052e-10
64,6.301158740165269e-28,9.39999999578586,10.500000001130102,-1.233212432224133e-08,-3.5681146230360497e-10
65,6.301158740194591e-28,9.399999995795993,10.500000001127752,-1.2332124320541971e-08,-3.5681146225091026e-10
66,2.53238850057553e-45,9.399999995806093,10.500000001125024,-1.2332124316102248e-08,-3.5681146214138493e-10
67,2.53238850057553e-45,9.399999995816223,10.500000001122658,-1.2332124311997314e-08,-3.568114620416534e-10
68,6.301158740285292e-28,9.399999995826356,10.500000001120336,-1.2332124306123352e-08,-3.5681146187384825e-10
69,6.301158740319713e-28,9.399999995836511,10.500000001117316,-1.2332124301753086e-08,-3.5681146177142343e-10
70,6.301158740349366e-28,9.39999999584664,10.500000001114921,-1.2332124297365032e-08,-3.5681146164757795e-10
71,6.30115874040451e-28,9.399999995854358,10.5000000011088,-1.2332124293187465e-08,-3.568114615378607e-10
72,6.3011587404339455e-28,9.399999995864496,10.500000001106436,-1.2332124287598318e-08,-3.5681146139304455e-10
73,6.301158740463065e-28,9.399999995874628,10.500000001104112,-1.2332124285897688e-08,-3.5681146134019764e-10
74,6.301158740492135e-28,9.399999995884762,10.500000001101796,-1.2332124283033234e-08,-3.568114612683785e-10
75,6.301158740521928e-28,9.399999995894895,10.500000001099384,-1.2332124278117055e-08,-3.568114611378428e-10
76,2.5323885004538112e-45,9.399999995905027,10.500000001097055,-1.2332124278117055e-08,-3.568114611378428e-10
77,3.2486361578887225e-45,9.399999995905027,10.500000001097055,-1.233212427371566e-08,-3.5681146102932993e-10
78,6.301158740581383e-28,9.39999999591515,10.500000001094575,-1.2332124271967172e-08,-3.568114609752323e-10
79,6.3011587406106105e-28,9.399999995925283,10.500000001092237,-1.2332124266387131e-08,-3.5681146083022425e-10
80,6.301158740639691e-28,9.399999995935417,10.50000000108992,-1.2332124263027798e-08,-3.5681146075205237e-10
81,6.301158740670696e-28,9.399999995945528,10.500000001087344,-1.233212425843095e-08,-3.5681146062049756e-10
82,6.301158740700019e-28,9.39999999595566,10.500000001084993,-1.2332124255716634e-08,-3.568114605548525e-10
83,6.301158740732171e-28,9.39999999596576,10.500000001082265,-1.2332124249861942e-08,-3.568114604008844e-10
84,6.3011587407616135e-28,9.399999995975891,10.500000001079899,-1.2332124246079093e-08,-3.568114603039653e-10
85,6.301158740790721e-28,9.399999995986024,10.500000001077577,-1.2332124241760919e-08,-3.568114601830183e-10
86,6.301158740854793e-28,9.399999996006308,10.500000001072163,-1.2332124236904667e-08,-3.568114600497959e-10
87,2.53238850030238e-45,9.399999996014026,10.500000001066041,-1.2332124233122877e-08,-3.568114599621743e-10
88,3.248636157702123e-45,9.399999996014026,10.500000001066041,-1.2332124227146e-08,-3.568114598043747e-10
89,6.301158740939374e-28,9.399999996024164,10.500000001063677,-1.2332124224127175e-08,-3.5681145972597783e-10
90,6.3011587409684945e-28,9.399999996034296,10.500000001061354,-1.2332124221493538e-08,-3.568114596634165e-10
91,6.301158740997547e-28,9.39999999604443,10.500000001059039,-1.2332124216999816e-08,-3.56811459534866e-10
92,2.532388500236649e-45,9.399999996054563,10.500000001056625,-1.2332124215963895e-08,-3.568114595211282e-10
93,3.2486361576337244e-45,9.399999996054563,10.500000001056625,-1.2332124211610357e-08,-3.568114593991356e-10
94,6.301158741056515e-28,9.399999996064695,10.500000001054296,-1.2332124209908245e-08,-3.5681145934630193e-10
95,6.30115874108681e-28,9.399999996074818,10.500000001051816,-1.2332124207320136e-08,-3.5681145928683095e-10
96,6.301158741116037e-28,9.39999999608495,10.500000001049479,-1.2332124202837637e-08,-3.5681145915956425e-10
97,6.301158741145092e-28,9.399999996095085,10.500000001047164,-1.2332124200271339e-08,-3.5681145909959697e-10
98,2.5323885001674673e-45,9.399999996105196,10.500000001044583,-1.2332124195251187e-08,-3.56811458959777e-10
99,6.301158741205446e-28,9.399999996115328,10.500000001042235,-1.2332124191642403e-08,-3.568114588607469e-10
100,6.3011587412375985e-28,9.399999996135431,10.500000001037375,-1.2332124186621827e-08,-3.56811458743102e-10
101,6.30115874126704e-28,9.39999999613556,10.50000000103714,-1.233212418126519e-08,-3.568114586084568e-10
102,6.30115874133058e-28,9.399999996155847,10.500000001031797,-1.2332124174916043e-08,-3.56811458424697e-10
103,2.5323885000869698e-45,9.399999996165976,10.500000001029404,-1.2332124170427192e-08,-3.5681145830538447e-10
104,2.532388500084392e-45,9.399999996173554,10.50000000102425,-1.2332124169532302e-08,-3.5681145828917834e-10
105,6.3011587414153674e-28,9.399999996173694,10.500000001023283,-1.2332124164408388e-08,-3.568114581532494e-10
106,6.3011587414448e-28,9.399999996183832,10.500000001020918,-1.233212416069076e-08,-3.568114580597052e-10
107,6.301158741473858e-28,9.399999996193966,10.500000001018604,-1.2332124157929856e-08,-3.568114579913536e-10
108,6.301158741502989e-28,9.399999996204098,10.500000001016279,-1.2332124153507074e-08,-3.5681145786636994e-10
109,2.532388500017835e-45,9.39999999621423,10.500000001013866,-1.2332124151141946e-08,-3.568114578111275e-10
110,6.301158741532782e-28,9.39999999621423,10.500000001013866,-1.2332124147927032e-08,-3.568114577225199e-10
111,6.301158741561942e-28,9.399999996224363,10.500000001011538,-1.2332124143907014e-08,-3.5681145761475483e-10
112,6.301158741592238e-28,9.399999996234486,10.500000001009058,-1.2332124141121546e-08,-3.568114575469657e-10
113,6.301158741621291e-28,9.39999999624462,10.500000001006743,-1.2332124135397933e-08,-3.5681145739554535e-10
114,6.301158741650533e-28,9.399999996254753,10.500000001004404,-1.2332124133697726e-08,-3.56811457342758e-10
115,6.301158741681566e-28,9.399999996264864,10.500000001001824,-1.2332124129245297e-08,-3.5681145723403337e-10
116,6.301158741710874e-28,9.399999996274996,10.500000000999476,-1.2332124124899383e-08,-3.5681145711161726e-10
117,2.5323884999217963e-45,9.399999996285096,10.500000000996748,-1.2332124123732171e-08,-3.568114570925061e-10
118,6.3011587417430265e-28,9.399999996285096,10.500000000996748,-1.2332124119422468e-08,-3.568114569738288e-10
119,6.30115874177208e-28,9.39999999629523,10.500000000994433,-1.2332124117715696e-08,-3.5681145692073706e-10
120,6.301158741801537e-28,9.399999996305361,10.500000000992065,-1.233212411340811e-08,-3.568114568172733e-10
121,6.301158741836009e-28,9.399999996315515,10.500000000989038,-1.2332124108766793e-08,-3.568114567022886e-10
122,6.301158741865649e-28,9.399999996325644,10.500000000986645,-1.2332124104251684e-08,-3.5681145657311606e-10
123,6.301158741920791e-28,9.399999996333362,10.500000000980524,-1.2332124099196592e-08,-3.5681145644015174e-10
124,6.301158741949861e-28,9.399999996343496,10.500000000978208,-1.2332124096334256e-08,-3.568114563683657e-10
125,6.301158741979297e-28,9.399999996353634,10.500000000975843,-1.2332124092130643e-08,-3.568114562524082e-10
126,6.301158742008416e-28,9.399999996363766,10.50000000097352,-1.2332124089420984e-08,-3.568114561873786e-10
127,6.30115874203821e-28,9.399999996373898,10.500000000971108,-1.2332124087702143e-08,-3.56811456134128e-10
128,6.30115874206737e-28,9.39999999638403,10.500000000968779,-1.233212407891587e-08,-3.568114559115039e-10
129,6.301158742096438e-28,9.399999996394165,10.500000000966462,-1.2332124076030876e-08,-3.5681145583830175e-10
130,6.301158742126732e-28,9.399999996404288,10.500000000963983,-1.2332124071783217e-08,-3.568114557211134e-10
131,6.301158742182419e-28,9.399999996424354,10.500000000959643,-1.2332124065475998e-08,-3.5681145556483584e-10
132,6.301158742211861e-28,9.399999996434484,10.500000000957277,-1.233212406375885e-08,-3.5681145551154555e-10
133,6.301158742240968e-28,9.399999996444617,10.500000000954955,-1.2332124055491597e-08,-3.568114552965183e-10
134,6.301158742275387e-28,9.399999996454772,10.500000000951935,-1.2332124053547868e-08,-3.568114552371201e-10
135,6.30115874230504e-28,9.399999996464901,10.500000000949541,-1.2332124049284752e-08,-3.568114551349931e-10
136,6.301158742360186e-28,9.39999999647262,10.50000000094342,-1.2332124043437683e-08,-3.5681145498343374e-10
137,6.301158742389621e-28,9.399999996482757,10.500000000941055,-1.2332124039194048e-08,-3.5681145486637776e-10
138,6.301158742418743e-28,9.39999999649289,10.500000000938732,-1.2332124036884401e-08,-3.568114548126044e-10
139,2.837624264432121e-24,9.399999996502723,10.500000000938167,-1.2332124033984796e-08,-3.568114547380721e-10
140,3.2486361568694703e-45,9.399999996513001,10.500000000934849,-1.2332124029788383e-08,-3.5681145462220066e-10
141,6.3011587425067615e-28,9.399999996523288,10.500000000931674,-1.2332124025680273e-08,-3.56811454512854e-10
142,2.532388499596039e-45,9.399999996533245,10.500000000929932,-1.233212402538254e-08,-3.568114545047741e-10
143,3.2486361568181186e-45,9.399999996533412,10.500000000929194,-1.2332124019677139e-08,-3.5681145435555734e-10
144,2.5323884995685416e-45,9.399999996553678,10.500000000924542,-1.2332124015645897e-08,-3.5681145424740843e-10
145,6.301158742626386e-28,9.399999996563789,10.500000000921961,-1.2332124008903938e-08,-3.568114540754012e-10
146,6.301158742655695e-28,9.399999996573921,10.500000000919613,-1.2332124007199073e-08,-3.568114540225344e-10
147,6.301158742687845e-28,9.399999996584022,10.500000000916884,-1.2332124001928622e-08,-3.568114538779565e-10
148,6.301158742717287e-28,9.399999996594152,10.500000000914518,-1.2332123997973825e-08,-3.568114537731097e-10
149,6.301158742746344e-28,9.399999996604286,10.500000000912204,-1.233212399510196e-08,-3.5681145370090675e-10
150,2.5323884994860297e-45,9.39999999661444,10.500000000909175,-1.2332123992608718e-08,-3.5681145363794176e-10
151,3.2486361566808333e-45,9.39999999661444,10.500000000909175,-1.2332123989504554e-08,-3.568114535597699e-10
152,6.301158742865612e-28,9.399999996632287,10.50000000090066,-1.2332123982484769e-08,-3.568114533624377e-10
153,6.301158742895049e-28,9.399999996642425,10.500000000898297,-1.233212397717006e-08,-3.568114532308101e-10
154,6.3011587429241045e-28,9.399999996652559,10.500000000895982,-1.233212397300647e-08,-3.5681145311609667e-10
155,2.5323884994059647e-45,9.399999996662691,10.500000000893657,-1.2332123971823589e-08,-3.5681145309640977e-10
156,2.5323884994055402e-45,9.399999996672824,10.500000000891244,-1.233212396765301e-08,-3.5681145298143167e-10
157,6.30115874301219e-28,9.399999996682956,10.500000000888916,-1.2332123960592567e-08,-3.5681145279399916e-10
158,6.301158743042484e-28,9.39999999669308,10.500000000886436,-1.2332123955196967e-08,-3.568114526588974e-10
159,6.301158743071539e-28,9.399999996703214,10.500000000884121,-1.2332123952741419e-08,-3.5681145260014773e-10
160,2.837624264697176e-24,9.399999996713,10.500000000883068,-1.2332123952471215e-08,-3.568114525927825e-10
161,3.248636156511865e-45,9.399999996713346,10.500000000881782,-1.2332123947426499e-08,-3.5681145245615213e-10
162,6.301158743131814e-28,9.399999996723457,10.500000000879202,-1.2332123945646035e-08,-3.568114524012472e-10
163,6.301158743161123e-28,9.39999999673359,10.500000000876854,-1.2332123940149639e-08,-3.568114522599052e-10
164,6.301158743193274e-28,9.39999999674369,10.500000000874126,-1.2332123936079434e-08,-3.568114521526298e-10
165,6.301158743222325e-28,9.399999996753824,10.500000000871811,-1.2332123934395532e-08,-3.568114521003586e-10
166,2.5323884992817822e-45,9.399999996763954,10.500000000869443,-1.2332123931604135e-08,-3.5681145204158244e-10
167,3.248636156426198e-45,9.399999996763954,10.500000000869443,-1.2332123929897364e-08,-3.568114519886826e-10
168,6.3011587432862565e-28,9.399999996781682,10.500000000861192,-1.2332123925460817e-08,-3.568114518824395e-10
169,2.5323884992291987e-45,9.399999996791955,10.500000000857902,-1.2332123919531163e-08,-3.5681145172335613e-10
170,6.301158743371038e-28,9.399999996791955,10.500000000857902,-1.2332123914847706e-08,-3.5681145160682293e-10
171,6.301158743400107e-28,9.399999996802089,10.500000000855586,-1.2332123913159993e-08,-3.568114515543797e-10
172,6.301158743429546e-28,9.399999996812227,10.500000000853221,-1.2332123908615237e-08,-3.5681145143966627e-10
173,6.301158743458663e-28,9.399999996822359,10.500000000850898,-1.2332123902682618e-08,-3.5681145127945793e-10
174,2.532388499173796e-45,9.399999996832491,10.500000000848486,-1.2332123900212247e-08,-3.5681145122002004e-10
175,6.301158743488457e-28,9.39999999684247,10.500000000846994,-1.2332123897187704e-08,-3.5681145113967764e-10
176,6.3011587435176165e-28,9.399999996852603,10.500000000844675,-1.2332123895491309e-08,-3.5681145108706233e-10
177,6.301158743576979e-28,9.399999996862881,10.50000000084136,-1.2332123889079905e-08,-3.5681145092820395e-10
178,6.301158743606207e-28,9.399999996873014,10.500000000839023,-1.2332123884594653e-08,-3.5681145080090416e-10
179,6.301158743637239e-28,9.399999996883125,10.500000000836444,-1.2332123882816308e-08,-3.5681145074609187e-10
180,2.5323884991050613e-45,9.399999996893257,10.500000000834095,-1.2332123880573365e-08,-3.568114506948596e-10
181,3.2486361562055194e-45,9.399999996893257,10.500000000834095,-1.233212387642735e-08,-3.5681145058138366e-10
182,6.301158743695643e-28,9.39999999690339,10.500000000831776,-1.2332123871059914e-08,-3.568114504463084e-10
183,6.301158743727756e-28,9.399999996913492,10.500000000829052,-1.2332123868032406e-08,-3.5681145036932764e-10
184,6.301158743755288e-28,9.399999996923494,10.500000000826919,-1.2332123866429185e-08,-3.5681145031932623e-10
185,6.301158743810433e-28,9.399999996931212,10.500000000820798,-1.2332123861274566e-08,-3.5681145018217307e-10
186,2.532388499025369e-45,9.39999999694135,10.500000000818433,-1.2332123857953138e-08,-3.568114500951206e-10
187,6.3011587438398685e-28,9.39999999694135,10.500000000818433,-1.2332123853564025e-08,-3.568114499913458e-10
188,6.301158743861905e-28,9.399999996951337,10.500000000817023,-1.2332123851164804e-08,-3.5681144993411153e-10
189,6.301158743884447e-28,9.399999996961316,10.500000000815545,-1.2332123847144786e-08,-3.56811449821165e-10
190,6.30115874391092e-28,9.39999999697125,10.500000000813541,-1.23321238445427e-08,-3.56811449758425e-10
191,6.301158743940362e-28,9.39999999698138,10.500000000811175,-1.2332123842838258e-08,-3.568114497055516e-10
192,6.301158743974834e-28,9.399999996991534,10.500000000808148,-1.2332123837455364e-08,-3.568114495579892e-10
193,2.8376242650650314e-24,9.399999997001663,10.500000000805755,-1.2332123835193998e-08,-3.5681144952158663e-10
194,3.248636156021116e-45,9.399999997001663,10.500000000805755,-1.2332123833476427e-08,-3.568114494683625e-10
195,6.30115874403353e-28,9.399999997011797,10.50000000080344,-1.2332123831790408e-08,-3.568114494160119e-10
196,6.301158744088685e-28,9.399999997019515,10.500000000797318,-1.2332123825584409e-08,-3.5681144924912657e-10
197,6.301158744118124e-28,9.399999997029653,10.500000000794953,-1.2332123820611055e-08,-3.5681144911532183e-10
198,6.30115874414016e-28,9.39999999703964,10.500000000793543,-1.2332123817101586e-08,-3.568114490250665e-10
199,6.301158744170456e-28,9.399999997049763,10.500000000791063,-1.233212381440781e-08,-3.568114489608839e-10
200,6.3011587441937365e-28,9.39999999705973,10.500000000789486,-1.2332123810285512e-08,-3.568114488443176e-10
201,6.301158744223056e-28,9.399999997069862,10.500000000787136,-1.2332123807913608e-08,-3.5681144878883695e-10
202,6.301158744255207e-28,9.399999997079963,10.500000000784407,-1.2332123802412129e-08,-3.568114486392893e-10
203,6.301158744284648e-28,9.399999997090093,10.500000000782041,-1.2332123799012562e-08,-3.568114485588675e-10
204,6.3011587443481905e-28,9.399999997110381,10.500000000776698,-1.233212379036118e-08,-3.5681144832160564e-10
205,6.301158744377833e-28,9.39999999712051,10.500000000774305,-1.2332123787563006e-08,-3.5681144825223497e-10
206,2.8376242652290085e-24,9.399999997128228,10.500000000768184,-1.2332123784983367e-08,-3.56811448186312e-10
207,3.248636155803708e-45,9.399999997128228,10.500000000768184,-1.2332123779719693e-08,-3.5681144804420235e-10
208,6.301158744462411e-28,9.399999997138366,10.50000000076582,-1.2332123775882845e-08,-3.5681144794515243e-10
209,6.301158744484447e-28,9.399999997148353,10.500000000764409,-1.233212377356028e-08,-3.5681144789098203e-10
210,6.301158744507019e-28,9.399999997158332,10.500000000762927,-1.2332123769458947e-08,-3.5681144777491866e-10
211,6.301158744533449e-28,9.399999997168266,10.500000000760929,-1.2332123766953e-08,-3.568114477159109e-10
212,6.301158744562903e-28,9.399999997178396,10.500000000758561,-1.2332123762673155e-08,-3.568114475973329e-10
213,6.301158744597375e-28,9.39999999718855,10.500000000755534,-1.233212375836811e-08,-3.5681144748134234e-10
214,6.301158744627018e-28,9.399999997198679,10.500000000753142,-1.2332123754522156e-08,-3.568114473822858e-10
215,6.301158744656151e-28,9.39999999720881,10.500000000750816,-1.2332123750767683e-08,-3.5681144728628653e-10
216,6.301158744711215e-28,9.399999997216531,10.500000000744706,-1.2332123745329096e-08,-3.568114471360507e-10
217,6.301158744740662e-28,9.399999997226669,10.50000000074234,-1.2332123740891067e-08,-3.568114470266246e-10
218,6.301158744762701e-28,9.399999997236655,10.500000000740929,-1.2332123738567656e-08,-3.5681144697238803e-10
219,6.301158744787222e-28,9.399999997246612,10.500000000739186,-1.2332123734309833e-08,-3.568114468513616e-10
220,6.301158744816532e-28,9.399999997256744,10.500000000736838,-1.2332123730140313e-08,-3.568114467364695e-10
221,6.301158744845585e-28,9.399999997266878,10.500000000734524,-1.2332123727272895e-08,-3.5681144666453126e-10
222,6.301158744877751e-28,9.399999997276979,10.500000000731793,-1.2332123722944768e-08,-3.5681144654521873e-10
223,6.301158744907193e-28,9.399999997287109,10.500000000729427,-1.2332123720070785e-08,-3.5681144647318784e-10
224,6.301158744941665e-28,9.399999997297263,10.5000000007264,-1.2332123715622168e-08,-3.568114463664286e-10
225,2.5323884985124e-45,9.399999997317526,10.500000000721693,-1.2332123709469956e-08,-3.5681144619665144e-10
226,2.5323884985124e-45,9.399999997325104,10.500000000716536,-1.23321237051287e-08,-3.5681144609161274e-10
227,6.30115874507125e-28,9.399999997335081,10.50000000071497,-1.23321236987912e-08,-3.568114459134182e-10
228,2.5323884984745765e-45,9.399999997355021,10.500000000710891,-1.2332123693639546e-08,-3.5681144578400743e-10
229,2.5323884984472793e-45,9.399999997365155,10.500000000708575,-1.233212369096991e-08,-3.568114457206388e-10
230,6.301158745183524e-28,9.399999997375284,10.500000000706182,-1.2332123684213975e-08,-3.5681144553002327e-10
231,2.5323884984335333e-45,9.399999997383002,10.50000000070006,-1.2332123682743314e-08,-3.568114454980081e-10
232,3.2486361553696085e-45,9.399999997383002,10.50000000070006,-1.233212367745571e-08,-3.568114453544823e-10
233,6.301158745268103e-28,9.39999999739314,10.500000000697696,-1.2332123675735599e-08,-3.5681144530107953e-10
234,6.301158745297223e-28,9.399999997403272,10.500000000695373,-1.2332123671611395e-08,-3.568114452053185e-10
235,6.301158745343717e-28,9.399999997423217,10.500000000692228,-1.2332123666742015e-08,-3.5681144507093803e-10
236,2.5323884983544412e-45,9.39999999744076,10.500000000684551,-1.233212365938384e-08,-3.5681144487847627e-10
237,6.301158745451255e-28,9.399999997450898,10.500000000682187,-1.233212365132538e-08,-3.5681144466585114e-10
238,6.301158745480376e-28,9.39999999746103,10.500000000679863,-1.2332123645946085e-08,-3.5681144453027293e-10
239,6.301158745509442e-28,9.399999997471165,10.500000000677547,-1.2332123643411339e-08,-3.568114444723041e-10
240,6.301158745539235e-28,9.399999997481297,10.500000000675135,-1.2332123639107776e-08,-3.568114443530644e-10
241,6.3011587455683955e-28,9.39999999749143,10.500000000672806,-1.233212363493868e-08,-3.5681144423872816e-10
242,6.3011587455986895e-28,9.399999997501553,10.500000000670326,-1.2332123632151942e-08,-3.568114441708001e-10
243,6.301158745627917e-28,9.399999997511685,10.500000000667988,-1.2332123628023927e-08,-3.568114440589057e-10
244,2.5323884982468792e-45,9.39999999752182,10.50000000066567,-1.2332123628023927e-08,-3.568114440589057e-10
245,3.248636155134369e-45,9.39999999752182,10.50000000066567,-1.2332123622312595e-08,-3.5681144390794856e-10
246,6.301158745683429e-28,9.399999997531753,10.500000000663672,-1.2332123618480195e-08,-3.568114438063311e-10
247,6.301158745710963e-28,9.399999997541755,10.500000000661538,-1.2332123615842746e-08,-3.5681144374328006e-10
248,6.3011587457586295e-28,9.399999997549333,10.500000000656383,-1.2332123610873839e-08,-3.5681144360850256e-10
249,6.301158745781841e-28,9.399999997559311,10.500000000654817,-1.2332123608323634e-08,-3.568114435452861e-10
250,2.532388498154281e-45,9.399999997579577,10.500000000650164,-1.2332123604223572e-08,-3.5681144343441744e-10
251,6.301158745840122e-28,9.399999997579577,10.500000000650164,-1.2332123599032318e-08,-3.568114433068993e-10
252,6.30115874587117e-28,9.399999997589688,10.500000000647583,-1.2332123594594924e-08,-3.568114431817965e-10
253,6.301158745900479e-28,9.39999999759982,10.500000000645235,-1.233212359206166e-08,-3.5681144312454897e-10
254,6.301158745932629e-28,9.399999997609921,10.500000000642506,-1.2332123587516694e-08,-3.56811442996508e-10
255,6.301158745962073e-28,9.399999997620052,10.50000000064014,-1.2332123583459194e-08,-3.5681144288685034e-10
256,6.3011587459892245e-28,9.399999997630053,10.500000000638057,-1.2332123580824922e-08,-3.568114428237861e-10
257,6.301158746067147e-28,9.399999997647095,10.500000000630328,-1.2332123576665778e-08,-3.568114427001259e-10
258,6.301158746101837e-28,9.399999997657108,10.500000000627251,-1.2332123568675928e-08,-3.568114425071612e-10
259,6.3011587461473295e-28,9.399999997670468,10.50000000062325,-1.2332123564042234e-08,-3.568114423738131e-10
260,6.301158746178539e-28,9.399999997678949,10.500000000620403,-1.2332123561365822e-08,-3.568114423010609e-10
